,spot_id,name,price,description,picurl
45,2021045,铁路四村,0,铁路四村位于长江边，毗邻重庆九龙坡区四川美术学院黄桷坪老校区，从学院向下走过梯坎就是入口。这里有老房子、废弃的铁轨、绿皮火车铁路等老城元素，是一个宁静又有电影感的网红拍照地。进入铁路四村，走过一条窄窄的小巷子，你会看见两三条铁轨，铁轨两旁是一座座破旧的老房子，横在头顶上错综复杂的电线、长满了青苔的屋顶，还有晾着花床单的坝子，浓烈的市井烟火气息像极了生活节奏很慢八十年代。再往铁路村深处走，就来到了有名的铁路轨道分叉口，视线瞬间变得开阔。铁路轨道流畅的弧线在村里向两边分开，两边的房屋紧靠铁路，风景十分独特。在这里除了可以拍摄一些怀旧风格的铁轨照片，还有一处老重庆文化会客厅——军哥书屋。书屋里大多是重庆历史、交通、经济等书籍，年代久远，有的书页封面早已泛黄，书架中间摆放着茶桌，你可以坐着喝茶、聊天、看书。,image/1A0w15000000yock26331_D_256_180.jpg
46,2021046,重庆大剧院,0,,
47,2021047,重庆长江大桥,0,重庆长江大桥又名石板坡长江大桥，位于重庆渝中区石板坡和南岸区黄葛渡立交之间。是连接渝中半岛和南岸区以及长江南北两岸省区市的一条重要交通要道，也是重庆通往我国南方的一条重要出口通道。这是重庆市横跨长江的第一座公路大桥，也是长江上游的第一座公路大桥。于1980年7月1日建成通车。 主跨度174米，属于T型刚构桥。重庆长江大桥横跨长江风姿雄伟，已成为重庆的著名景点之一。,image/100a1f000001grn032B91_D_256_180.jpg
48,2021048,朝天门大桥,0,朝天门大桥，于2009年4月29日正式通车。大桥连接解放碑、江北城、弹子石三大中央商务区，大桥位置是在溉澜溪青草坪。该桥为钢桁架拱桥形式，两座主墩，主跨达552米，成为“世界第一拱桥”。大桥分上下两层。上层为双向六车道，行人可经两侧人行道上桥；下层则是双向地铁轨道，并在两侧预留了2个车行道，可保证今后大桥车流量增大时的需求。大桥西接江北区五里店立交，东接南岸区渝黔高速公路黄桷湾立交，全长1741米，是主城一条东西向快速干道。,image/100q1f000001grm7eFCF7_D_256_180.jpg
49,2021049,魁星楼,0,魁星楼始建于清代道光八年（1828年），由当时任承德知府海忠，为佑一方文化昌盛而建，因主奉道教之神“开文运点状元”的魁星神而得名，是全国最大的供奉魁星的道观。魁星楼主体建筑依山就势，龙门、中斗宫、荣仕殿、乐真殿、弘文殿、魁星楼等楼廊殿宇，气势宏伟，慧石名泉隐现其间，铁锁栈道临崖设置，于半壁山巅置七星石灯设坛，勺柄依然。入夜，魁星楼万盏齐明，楼宇辉映，现成为承德市唯一一处夜间开放的旅游景点。登上半壁山之巅，临风远眺，一览承德全貌，观山城万家灯火，畅怀舒心，美不胜收。魁星楼是承德最大也是唯一的道观、道教活动场所，并定期举办大型道场和庙会，每晚定时演出与古代科考相关的文艺节目。,image/100p1f000001gpf946A24_D_256_180.jpg
50,2021050,重庆白象街,0,白象街是一条重庆老街，长约425米，宽不到10米位于望龙门和太平门之间。相传，那城墙边原来有一巨石，像一头象，取名白象。白象在北岸，而南岸又有狮子山，于是就有“青狮白象锁大江”的说法。其实，那一带江面宽阔，“白象”靠上游，“青狮”靠下游，并没有完全相对，也就不可能“锁”了大江。那“白象”石下原有一池，取名白象池。不过，早在清乾隆年间，白象池就已经废了。辛亥革命之前，重庆城中心的下半城，也就是现望龙门、太平门那一带。于是，那“白象”附近就形成街道，因这“白象”就叫白象街了。白象街东北接望龙门，西南接太平门，又靠近官府衙门，随着重庆的水运交通的发展，商贾船家运货来到重庆，少不了要和官府打交道，于是，在那一带就修起了不少货栈、商行，白象街也就日益繁荣。重庆开埠后，外国商人被限制在南岸，不经许可不能到城里来。但外国商人又不能不办事，于是就有了买办。白象街在太平门内，靠近官府，于是就被各种买办、商行当做办事处驻地。因此，白象街就有了重庆城最早的洋房子。那些洋房子又吸收了中国传统建筑的一些优点，例如大多都采用了花格门窗，雕刻镂空，相当精致。在相当一个时期内，白象街都是重庆城建筑最豪华的街道。,image/100h1f000001grwnq7ACB_D_256_180.jpg
51,2021051,军哥书屋,0,,image/1A0v1a0000019z7p73FA7_D_256_180.jpg
52,2021052,万盛梦幻奥陶纪主题公园-观景台,220,,
53,2021053,大足石刻,115,大足石刻，是重庆市大足区境内以佛教题材为主的摩岩石刻（石窟）的总称，包括宝顶山、北山、南山、石门山、石篆山等处，在这里可欣赏到保存较好的唐、宋时期的石刻造像艺术。宝顶山与北山石刻最集中石刻群中，较为集中的是宝顶山石刻和北山石刻。宝顶山和北山石刻分别售票，也可以购买联票，两者相距十几公里。石刻群的其余的三个景点，地处比较偏僻或者还未对外开放。宝顶山石刻位于大足城区东北约15公里处，由南宋名僧赵智凤主持营建。有大、小佛湾等共十三处景观，以大佛湾石刻造像规模最大。这里有多幅生活场景和佛经中的故事，其中以大佛湾的“六道轮回图”和小佛湾的“十恶罪报图”最为独特和直观。北山石刻北山石刻位于大足城区以北约2公里，开凿于唐代，止于南宋时期。北山石刻的佛像小巧玲珑，体态多变，呈现出由唐至宋的过渡风格。如第53号佛像，既有唐代雕刻的丰满古朴，又具宋代造像的修长身躯；第281号的东方药师净土变相，薄衣贴体具有唐代风范，仪容秀丽又是宋代石刻的特点。此外，北山石刻中的碑碣也非常珍贵，比如：刻于公元895年的《韦君靖碑》，具有补唐史的重要价值；刻于公元1163-1189年间的《赵懿简公神道碑》，是宋代书法家蔡京所书，是书法艺术中的珍品。,image/0103j1200075x1yqy2B8F_D_256_180.jpg
54,2021054,天福官驿,0,天福官驿也称“天福驿站”，在天生三桥景区内天龙桥附近的坑底。驿站始建于唐武德二年（619年），是一座青瓦灰墙的古色古香的四合院，是张艺谋拍摄电影《满城尽带黄金甲》时耗资千万复建的。《满城尽带黄金甲中》，那场在天福官驿的追杀戏份，就是在这里拍摄的，影片中刺客从周围的绝壁上直落而下，官驿中的人如瓮中之鳖，无路可逃。驿站内有一间关于电影《黄金甲》的陈列室，室内陈列着衣服电影中的道具盔甲。驿站内还有一间小邮局，可以购买明信片在这里寄出。,image/100k1f000001guhayE168_D_256_180.jpg
55,2021055,三峡博物馆,0,三峡博物馆位于重庆人民广场西侧，馆内收藏有巴蜀青铜器、汉代雕塑艺术品等各类文物上万件，展示了这座山城的发展历史。馆内的《壮丽三峡》展厅里，还收集了大量三峡库区的实物，真实再现了三峡原貌。博物馆建筑正上方漏斗型的圆形穹顶很像一个巨大的承露盘，取“三峡之水天上来”之意。外墙以大面积的蓝色玻璃和古朴的砂岩构成，蓝色玻璃象征着水，而砂岩外墙则代表着山。三峡博物馆共分四层，主要由360度环幕电影、4个基本陈列（《壮丽三峡》、《远古巴渝》、《重庆·城市之路》、《抗战岁月》）和6个专题陈列等组成。一楼的360度环幕数码电影，展示了库区蓄水前三峡的自然风光、人文风情，是对三峡风貌的永久纪念。《壮丽三峡》展厅里收集了大量三峡库区的实物，真实再现了三峡原貌。二楼的《远古巴渝》展示了重庆古老的文明，追溯其3000年文化的根源，《重庆·城市之路》则是以大量的文物资料展示出重庆近百年来的城市变迁。三楼的“重庆大轰炸半景画陈列馆”，通过现代科技手段及雕塑、油画作品等形式，再现了重庆大轰炸的历史事件。《抗战岁月》以诸多详实的资料，展示出重庆这座城市和重庆人民为抗日战争作出的贡献与牺牲。四楼的历代书画、瓷器、钱币和汉代雕塑艺术展里，展示了上千件各色珍贵文物，有著名的“说书俑”、“巴渝神鸟”、“乌阳汉阙”等珍贵文物。西南民族民俗风情厅，展示了大西南地区各民族的民俗和文化。,image/100g1f000001gqwqkE8DA_D_256_180.jpg
56,2021056,重庆之眼,0,全球第六高的山顶摩天轮，聚焦所有人的目光，110.5米超大直径，面积相当于一个足球场。在绚烂的灯光和美妙的音乐中，缓缓升上海拔470米的高空，俯瞰嘉陵江岸美景。,image/10021f000001gxehe624A_D_256_180.jpg
57,2021057,重庆两江游-朝天系列,0,"（一）“朝天系列”游轮经典游产品经典航线由“长航朝天宫”、 “长航朝天门” 两艘游轮开行。“长航朝天宫”轮乘客定额600人，“长航朝天门”轮乘客定额800人，游轮外观效果以流线型设计动感十足，船体设计为双体船，安全和稳定性更高，舷边观景采用中空幕墙玻璃，形成宽阔的视觉观景效果。 “朝天系列”游轮运行经典两江游产品线路，航行时间45分钟，船舶提供免费WIFI、免费茶水、中英双语广播讲解、巴渝传统节目表演观赏。游轮先后圆满完成多位领导人以及外国元首政要的重大政治任务接待；圆满完成亚洲议会和平协会、亚太城市市长峰会、20国集团财政及央行副手会和市长国际顾问年会等国际国内重大会议接待，使重庆两江游名扬海内外。先后荣获“全国文明客船”、“全国工人先锋号”、“国务院国资委央企先进集体”、“全国交通运输行业文明示范窗口”、“重庆市文明单位”等从中央到地方60余项荣誉称号。（二）“朝天皓月”游轮“金三角”精品游产品2019年4月，重庆长航新一代两江游轮“长航朝天皓月”投入营运，乘客定额500人，游轮采用双体船型设计，外观造型精美，设计高端大气，装饰典雅，为大跨距无支柱设计船舶，四层楼整个大厅内看不到一根支柱，游轮整体为全玻璃、全通透的观景设计，观景效果极为通透开阔。“朝天皓月”游轮运行“金三角”精品游产品线路，因其游览线路呈三角状故命名为“金三角”精品新航线，该线路在传统两江游经典线路上，延伸向长嘉汇、朝天门大桥方向航行，航行时间60分钟，不仅较经典线路增加了近距离观看朝天门大桥、大剧院、长嘉汇、法国水师营等美景，更可以饱览渝中半岛、两江交汇的全景，让游客有更长时间、从更广视角、看更多景点，真正诠释了立体、动态、近距离、全方位的船游特色，其观景体验将更加完整和精彩。船舶提供免费WIFI、免费茶水、中英双语广播讲解、巴渝传统节目表演观赏。""",image/0104f1200003vjlgg94C2_D_256_180.jpg
58,2021058,大悦汤温泉汗蒸生活馆,0,大悦汤温泉汗蒸生活馆是重庆首家斥巨资精心打造集日式温泉，韩式养生汗蒸广场、主题儿童乐园、海鲜自助餐厅、冰雪世界、电玩体验馆、豪华影院、中医理疗、韩式足道、星级客房、扬州三把刀体验基地等，营业面积近万平的综合式家庭娱乐、休闲养生度假温泉。,image/100v1f000001h1b72E3A3_D_256_180.jpg
59,2021059,洪崖洞重逢1980街区,0,洪崖洞重逢1980街区位于洪崖洞五楼，以“故城·故事、重庆·重逢”为主题，围绕重庆市井气和老巷场景文化，真实还原80、90年代市井百态，电影级的置景水准让人“一秒穿越回80、90年代”——5路电车、山城宽银幕电影院、坝坝茶、Disco广场等复古场景重现，更有非遗匠人、年代舞团、街机游戏、网红演艺等互动。街区内山城宽银幕电影院还设有《寻找邓丽君》全息MR互动音乐秀，可实现裸眼3D观看邓丽君“亲自”演唱经典歌曲。,image/0104h120008461ccb1C12_D_256_180.jpg
60,2021060,港渝广场,0,,
61,2021061,马鞍山社区公园,0,,image/01A3m120008a4wot34221_D_256_180.jpg
62,2021062,重庆九街,0,九街位于重庆市江北区观音桥商圈鲤鱼池路48号，是国务院批准设立的“两江新区”江北区核心商业区观音桥步行街的端头，方圆2公里内，内含大型购物中心、电影城、娱乐城、学校、医院、茶餐厅等遍布其中，成熟的周边配套，为夜经济的形成提供了条件。九街以时尚、潮流、炫酷的年轻消费为主要目标客群，以时尚餐饮、主题酒吧、文化娱乐为主的新兴消费业态，形成重庆乃至全国闻名的“夜市经济”的名片，是重庆商业委员会批准的首批特色夜市商业街区。2017年5月，观音桥街道将对不夜九街进行升级，打造大九街复合型特色街区。同时，它不仅拥有重庆丰富的夜生活，而且会成为全天候、游憩式、慢生活的复合型特色街区。,image/10030z000000nl4pf9D24_D_256_180.jpg
63,2021063,space,0,1962年因世博会而设计的太空针塔已成为西雅图地标建筑，在离地520英尺高的地方设有观景平台和旋转餐厅，你可以体验时速16公里的升降机直升塔顶，在白天远眺雷尼尔山，在傍晚欣赏海湾落日，在夜的笼罩下陶醉于城市星光。1. 完美的拍摄取景地太空针塔的高度有605英尺，在离地面520英尺高的观景平台和旋转餐厅，能俯瞰西雅图360度的全景，而围绕其间的雷尼尔山（Mt. Rainier）、奥林匹克国家公园（Olympic National Park）还有普吉特湾（Puget Sound）也都能一览无遗。2. 飞速升降机电脑控制的电梯于1993年改装完毕，速度达到每小时16公里，搭乘电梯从地面到观景平台只需40秒左右，就好像飞速穿越的太空飞船。3. 天空之城旋转餐厅位于顶层的天空之城（Skycity）旋转餐厅每天都会提供各种餐饮，可以一边欣赏美景一边享受美食，而且只要你在餐厅消费，便可免去太空针塔的门票。需要提前预定哦。,image/CggYGVaMcXuAHn8cACGBzc2mJR0522_D_256_180.jpg
64,2021064,百鬼夜行,0,,image/CghzgVW7IASALP0RAABDS_LDdwI261_D_256_180.jpg
65,2021065,staffroom员工间,0,,image/CghzgVW7IASALP0RAABDS_LDdwI261_D_256_180.jpg
66,2021066,凛然·壹角燒肉酒场,0,,image/CghzgVW7IASALP0RAABDS_LDdwI261_D_256_180.jpg
67,2021067,苏荷酒吧,0,,
68,2021068,音乐房子酒吧,0,,
69,2021069,space plus,0,,image/CghzgVW7IASALP0RAABDS_LDdwI261_D_256_180.jpg
70,2021070,中复·北仓文创园,0,中复·北仓文创园位于重庆市江北区塔平55号北仓文创街区，该街区前身是重庆纺织仓库，去年投建，一期占地为10000平方米，建筑面积达4600平方米，风格是上世纪五六十年代工业建筑，改造保留工业文化遗迹原貌，以文化艺术为主体，带动周边消费、娱乐、文化创意和产业孵化等板块，以人文书仓面貌亮相。,image/1A0w1a00000197eq0D42B_D_256_180.jpg
71,2021071,北仓图书馆,0,,image/1A0u1g000001gver334C4_D_256_180.jpg
72,2021072,北城天街购物广场,0,,
73,2021073,黄角坪,0,,image/01A3a120008ae43l06D10_D_256_180.jpg
74,2021074,锦里古街,0,锦里古街是成都知名的商业步行街，由一大片清末建筑风格的仿古建筑组成，拥有众多民居、酒吧、餐饮名店，有名的景点武侯祠也在其中。锦里古街与武侯祠一墙之隔，游客一般会在游玩武侯祠后，来此逛一逛，这里洋溢着成都特有的喧嚣和随意。古街里青瓦错落有致，青石板路蜿蜒前行，街道两旁店铺里摆着许多颇具当地特色的物品，如手工的皮包、五颜六色的布灯笼等，还有众多老成都手艺人制作吹糖画、捏面人。此外，这里各色美食也会令你垂涎三尺，有张飞牛肉、豆花、牛肉焦饼、钵钵鸡等，各具风味。锦里古街在夜幕来临时会亮起大红灯笼，这时酒吧、茶馆热闹非凡。其中比较有名的是莲花府邸酒吧，每晚都有当地歌手来此驻唱，逛累了，可以在这里小憩。,image/CghzflWwyjaATiuxAAv0ZY5x6Jo957_D_256_180.jpg
75,2021075,成都大熊猫繁育研究基地,58,基地内有很多萌萌的大熊猫，你可以近距离的去观赏这些萌哒哒的国宝们。基地位于成都市北郊，距市区约10公里，建设完全模拟大熊猫野外生活环境，建有湖泊、溪流、竹林、草坪等。基地设有众多“熊猫别墅”就是熊猫的封闭休闲场所。内有露天园子和室内休息室，天气凉爽时大熊猫会在园子内玩耍，游人可以隔着栏杆观赏萌萌的大熊猫；天气炎热时，大熊猫就躲在开着空调的休息室内，这时候只能隔着玻璃观看了。,image/100910000000p33rk361D_D_256_180.jpg
76,2021076,宽窄巷子,0,宽窄巷子是成都惟一遗留下来的清朝古街道，由宽巷子、窄巷子和井巷子三条平行排列的城市老式街道及其之间的四合院群落组成。来这里，喝茶、吃火锅，感受成都的闲生活、慢生活和新生活。你可以在这里要一杯蒙山黄芽，与旁边的老爷子摆摆龙门阵；也可以唤一名“舒耳郎”，舒舒服服的享受掏耳朵的惬意；更可以在小吃摊边，面对着琳琅满目的小吃大快朵颐。夜幕下的宽窄巷子也是别有韵味，点醉、白夜、胡里等酒吧，都充满了成都的时尚感，在夜间绽放它的魅力。,image/100r1f000001gon9mBC5D_D_256_180.jpg
77,2021077,歌乐山烈士陵园,0,歌乐山烈士陵园位于重庆市西北部沙坪坝区歌乐山麓。1955年原址修建了烈士公墓和烈士纪念塔。1963年修建陈列大厅，对公众开放，当时定名“中美合作所重庆集中营美蒋罪行展览馆”。1984年改现名。主要由：集中营旧址、烈士群雕、烈士诗文碑林、大型浮雕、烈士墓、陈列总馆组成。,image/100c1f000001gswmy0359_D_256_180.jpg
78,2021078,武隆天坑地缝国家地质公园,50,武隆天坑地缝国家地质公园位于重庆市武隆县境内，长江支流乌江下游，属于典型的喀斯特地貌，宏大的天生桥群、面积巨大的天坑、险峻幽深的地缝。你可以下到百米深的天坑内，向上仰望，四周绝壁如云；也可以去地缝中的谷底，沿着岩壁顺着暗河前行；感受自然的神奇。天坑景区拥有世界上最大的天生桥群和世界第二大的天坑群。这里真正为人所知，是在它成为电影《满城尽带黄金甲》外景地之后。同时这里也是《变形金刚4》的外景地。游览龙水峡地缝时，先乘坐电梯下到半山，再步行到地缝的谷底，沿岩壁栈道顺暗河前行，沿途处处是瀑布、溪流和原始植被。整条栈道全长大约4公里，曲折回转，两边都是峭壁，只有水流和瀑布声。地质主要分为天生三桥和龙水峡地缝两个景区，分别独立售票。在仙女山镇的游客中心，可以买到天生三桥和龙水峡地缝的门票（包含两个景区之间和与游客中心间的交通车）。,image/100l1f000001gqgvp8FBF_D_256_180.jpg
79,2021079,青龙桥,0,青龙桥位于束河古镇内，建于明朝万历年间，至今已经有400多年的历史，几百年的岁月洗礼使它变得古朴苍桑，桥石间生长了杂草，显得有一些斑驳苍老，但却依然保持着庄严厚重的感觉。古桥横跨于古镇内温婉的青龙河上，桥长约25米，高4米，宽4.5米。桥周围的景色也很温婉，束河八景之中的“烟柳平桥”指的就是这里，每年初春时节，桥两侧的杨柳萌发新绿，柳枝如烟似纱摇曳在桥边，仿佛绿色的波浪要涌到桥面上来，此时也是在这里拍摄美景的好时机。,image/100o0w000000kqgj16130_D_256_180.jpg
80,2021080,成都远洋太古里,0,,
81,2021081,IFS国际金融中心,0,,
82,2021082,春熙路,0,春熙路是成都的时尚中心、也是当地美食和美女的集中地。来这条成都最具代表性的商业步行街逛逛，吃吃东西，看看养眼的美女，是来成都必做的一件事。春熙路不仅仅是一条街，而是指北新街以东、总府路以南、红星路以西、东大街以北、南新街、中新街及其临街区域。外地人来到成都，如果不逛逛春熙路，就好比到北京不去王府井，到上海不到南京路一样会非常遗憾。春熙路街道两边，百年老店、时尚商场、品牌专卖、美味小吃店云集，钟水饺、赖汤圆、韩包子、龙抄手等名吃在春熙路上都有分店。周末，这里也是成都市民休闲的绝佳去处。春熙路还是打望成都美女的最好时机。而周末的春熙路，则是一场美女云集的盛会。春熙路主街的交汇处是著名的中山广场，屹立着孙中山铜像。北口还有用花岗石雕制而成的成都风俗浮雕艺术墙，描绘了唐代成都的庙会、花会、灯会、采桑等各个景观。,image/100410000000owden3387_D_256_180.jpg
83,2021083,杜甫草堂,60,唐代著名诗人杜甫流寓成都时的故居。杜甫在此居住近四年，创作了上百首诗歌，这里因此被视为中国文学史上的“圣地”。现今的杜甫草堂是经宋、元、明、清多次修复而成。草堂位于成都市西门外的浣花溪畔，园内亭台林立，古木参天。从正门进入后，大廨、诗史堂、工部祠三座主要建筑物由南至北依次排列于中轴线上。工部祠的东北部，是少陵碑亭和大诗人当年的茅屋故居，茅屋以东是盆景园，往南依次是浣花祠、花径、大雅堂和靠近南门的草堂陈列室。标志性景观——茅屋故居茅屋故居，是借鉴川西民居的特点复建的，成为了杜甫草堂的标志性景观。茅屋东侧的盆景园内，有1999年建成的“杜诗书法木刻廊”，陈列着百余件杜诗书法木刻作品，其中有“杜诗绝唱、书法绝品、楠木绝材、刻工绝活”等四绝。草堂有三个门，其中正门和南门都位于草堂的南部，北门位于西北部。正门和南门相距不远，游人多从这两个门出入。,image/100g1f000001gqx6o46E3_D_256_180.jpg
84,2021084,人民公园,0,中华礼乐城又名“周城”，是一个以周文化为核心元素的主题公园。礼乐城以周代王城为原型，用高科技手段重新演绎的风、雅、颂，再现周代礼治天下的盛世文明。礼乐城内周礼文化主题公园占地600亩，以湖为中心，有天下第一灯、周赋、周颂、乐府、奇石园等十大文化看点，融雕塑、音乐、舞蹈等艺术为一体，完美体现了盛世西周时的万千气象。这里有大型实景乐舞《周颂》演出，以其独特、精致、神秘、奇妙等，给人以目不暇接、美不胜收的视觉和听觉享受。让更多的人有机会零距离接触周文化，了解周文化，感知周文化的博大精深，使沉睡了三千年的古老文明再一次鲜活地呈现在世人面前。八音长廊以周代编钟为主体元素，是中国第一条以乐器造型表现出来的景观步行街，也是世界唯一的音乐主题长廊。每当夜幕降临，华灯初上时，八音长廊将奏响悠悠古乐，动听的旋律将萦绕在城市上空，沁人心脾。步入中华礼乐城周礼大道，二十四尊造型各异、可以喷水吐雾的大象迎面而来。象征着吉祥如意，它诉说着“太极生两仪，两仪生四象，四象生八卦”的太极文化，它还代表着中华民族传统的 24节气，寓意着宝鸡这片热土，一年四季欢迎华夏子孙、八方宾朋前来省亲祭祖、观光旅游。,image/100j0z000000nwjgz824E_D_256_180.jpg
85,2021085,七彩两江汇,0,"重庆一座被称为""魔幻3D""的神奇山城，有各类网红建筑，有网红交通工具。现在又来一个七彩魔幻的""打望""观景台，利用色彩的叠加呈现出各类组合的颜色+3D魔幻体验，体验""魔幻3D""城的神奇。七彩两江汇位于重庆南岸喜马拉雅的35楼上，这个地形也很重庆，平层进去就是6楼，直达35楼。就可以看到3D墙绘与七彩玻璃组合观景台，除了观景还有3D魔幻体验、真人泰坦尼克剧场。上演各类方言版的小剧场，扮演jack和rose的浪漫之旅，不容错过。",image/100i0r000000gsenj50A1_D_256_180.jpg
86,2021086,三层马路,0,,image/100210000000oqqdn00C5_D_256_180.jpg
87,2021087,仙女山归原小镇,0,"仙女山归原小镇位于重庆市武隆区南部，西邻乌江画廊，地处仙女山国家级旅游度假区，是仙女山-白马山的天涯鹊桥，距离重庆主城区约3小时车程。景区面积约926亩，海拔1200米，植被茂密，气候宜人，游玩内容丰富。由岭域文化旅游发展（重庆）有限公司开发，集溶洞、地缝、峰林、绝壁、漏斗、草场等地质奇观，老茶馆、冉氏祠堂等人文遗存为一体，构成了喀斯特从自然到人文的立体图样。
景区由地质奇观、自然探险、农耕体验、童玩艺术、轻奢度假五大版块组成，其中绝壁绕音、登高青云的亿年奇观小燕窝，是武隆唯一的双子天坑；落水迷通、险如虎穴的探险圣地老虎堡，是景区的最高点，与小燕窝一凸一凹，象征阴阳结合；石林交错的躬耕田园和艺术印记的茶舍老院，种子与虫趣，邻里与乡风，与看山望水的隐居乡宿、浮梦闲隐的度假舍屋，讲述了古老村庄对话当下的故事：一砖一瓦，一石一当，都是亿年的等待，百年的巢归。与老茶馆、芷芯堂餐厅、悬崖书馆、等风山墅、好院民宿等一起，交织成了一幅田园美好生活的心灵画卷。",image/0105u1200085gx01r853B_D_256_180.jpg
88,2021088,仙女山国家森林公园,0,仙女山国家森林公园位于重庆武隆县境内，拥有南方少有的高山草原风光，其林海、奇峰、草场、雪原被游客称为仙女山“四绝”。景区内树林相依，山丘相连，散养了众多的牛、羊、马，其景色优美，被誉为重庆的“小瑞士”。景区开设骑马、滑草、赛车、彩弹射击、悠波球、滑翔伞、篝火、烧烤等二十余个游乐项目，另建有饭店、别墅群、树上小木屋、风情木屋、欧式三角形木屋等住宿设施，是休闲避暑的胜地。这里冬季白雪皑皑，银装素裹，并设有滑雪场，届时可以在此赏雪、滑雪、玩雪，感受冬季独有的魅力。,image/CggYG1YxfTWALnXeABSXT9BxH7U202_D_256_180.jpg
89,2021089,《印象武隆》实景演出,0,,
90,2021090,816工程景区,0,816军工洞体位于涪陵区白涛街道（原白涛镇），完全隐藏在金子山山体内。该军工洞曾经是一个核工厂实体（未生产，无辐射），洞体总长约20余公里，洞内建成大型洞18个，道路、导洞、支洞、隧道、竖井多达130多条。1966年9月，在此建立中国第二个核原料工业基地——816工程。1967年正式动工，历经17年建设，先后投入6万多建设大军。1984年工程接近收尾，但随着国际形势和国民经济战略调整的需要，被紧急叫停，2004年国家批准解密。 816军工洞体有上下三层干支洞体体系，总长达20余公里，洞室内楼层功能分布明显，隔离性强，有如迷宫。洞中还建有9层高楼房，安置有电梯，其洞体设计和建设代表了当时洞体建筑设计、工程建设的较高水平。洞内旅游资源有：816核军工洞体、核工厂主洞、核反应堆大厅、核废料处理场、“锅底”、中央控制室、排风塔等。目前已开放的只有核反应大厅。,image/100k1f000001guf7i78B1_D_256_180.jpg
91,2021091,乌江画廊,35,酉阳有乌江流域和沅江流域两大水系，其中乌江位于酉阳县城西南边境，发源于贵州省威甯县，自沿河进入酉阳万木、龚滩，至涪陵汇入长江，全长1070公里，乌江酉阳段约60公里，是千里乌江最精华的“乌江百里画廊”。乌江百里画廊包括乌江干流酉阳县龚滩古镇至万木乡之间河段，以及自东向西倒流的乌江支流阿蓬江酉阳段，占地面积240平方公里，含龚滩古镇景区、阿蓬江漂流景区、清泉廊桥景区、马鞍城景区、万木永和寺、石林景区、三家阡石林、悬葬景区、长溪沟生态旅游景区。乌江百里画廊历史悠久，文化积淀深厚。龚滩古镇有1700余年的历史；古代巴国蛮王洞建于战国时代；马鞍城是南宋金头和尚起义遗址；僰人悬葬是东汉南方少数民族僰人的风俗，巴人纤道历史久远，“惊涛拍岸”、“竹零诗龛”等文化遗迹积淀厚重，颇具研究价值。乌江百里画廊民族风情异彩纷呈，是土家摆手舞之乡的西大门景区，是西兰卡普、蜡染的摇篮。古老的土家族背嫁哭嫁，独特的苞谷灯戏、阳戏、马马灯、民间青年男女表达爱情的木叶情歌，众多的民间的手工艺品，组成了当地独具魅力的民族风情。,image/100m1f000001gznmn1B82_D_256_180.jpg
92,2021092,松林坡,0,,image/1A0w1900000161ee27D6A_D_256_180.jpg
93,2021093,下浩老街,0,,image/100t1f000001gqdd9C2A6_D_256_180.jpg
94,2021094,解放碑商圈,0,,
95,2021095,桃坪羌寨,60,桃坪羌寨位于四川省理县桃坪乡，羌寨坐北朝南，背山面水，布局严密，因其典型的羌族建筑和交错复杂的通道结构而被称为神秘的“东方古堡”，这里能观赏到保存非常完整的羌族建筑文化艺术活化石。走进桃坪羌寨，可以看到有着上千年历史、古朴神秘的羌族古民居。民居多为两至三层，一般楼上住人，楼下存放农具或圈养牛羊。走走逛逛，感受当地的建筑风格和风俗文化，体验一番慢生活。,image/100m1f000001gzm3t3529_D_256_180.jpg
96,2021096,九寨沟风景区,190,2019年9月27日起，景区部分景观恢复对外开放。寨沟位于阿坝州九寨沟县境内，沟中雪峰林立，林木茂密，水池浅滩五彩斑斓，晶莹的溪水穿行于森林和浅滩之间，加上藏家木楼、经幡和藏羌民族独特的传统习俗，称为“美丽的童话世界”。九寨沟主体呈“Y”字形，由树正沟、日则沟和则查洼沟三条沟组成，总长50余公里，景区内有环保观光车穿梭行驶，招手即停，一般是乘坐环保车一个个景点玩下来。 如果细细品味的话，一天的时间是严重不够的。景区推出的淡季二次进沟是不错的选择。,image/10081f000001gqgew105A_D_256_180.jpg
97,2021097,黄龙风景名胜区,170,这是一个以奇幻美丽的钙化池闻名于世的景区，景区内众多的钙化池池水清澈见底，五光十色十分漂亮，还有森林、峡谷、雪山、瀑布等众多的自然风光，被称为“人间瑶池”。景区位于松潘县，游览这里最佳的时间是在夏秋季，此时处于湖泊的丰水期池水面积较大景色丰美。冬季和初春水量较小，但风景依然不错。黄龙风景名胜区主要分为两个部分，黄龙本部和牟尼沟。黄龙本部的黄龙主沟，是黄龙风景名胜区的主景区，也是一般讲黄龙景区时所指的地方。,image/100i1f000001gp1ox759E_D_256_180.jpg
