,spot_id,name,price,description,picurl
39,2023039,天坛,15,天坛是明、清两朝皇帝祭天、求雨和祈祷丰年的专用祭坛，是全国著名的古建筑。坛域北呈圆形，南为方形，寓意“天圆地方”，整个天坛分为内坛、外坛两部分，祈年殿、回音壁等耳熟能详的建筑都位于内坛。区域速览内坛以宫墙分为南北两部分，北部为“祈谷坛”，是皇帝在春季举行祈谷大典的场所，祈祷风调雨顺、五谷丰登，主要建筑有祈年殿、皇乾殿、东西配殿、祈年门、神厨、宰牲亭、七十二长廊等。南部为“圜丘坛”，是一座露天的三层圆形石坛，为皇帝冬至日祭天的地方，主要建筑有圜丘坛、皇穹宇及配殿、神厨、三库及宰牲亭等。连接两坛的是一条长360米、宽28米、高2.5米的砖石台，称为“神道”，又称“海墁大道”，也叫“丹陛桥”，寓意着上天庭要经过的漫长道路。三音石的精巧设计游玩天坛，除了观赏各殿堂的精巧建筑、追寻古代帝王祭天的宏大场面外，回音壁、三音石等奇巧的设计也一样令人慨叹古人的智慧。在皇穹宇殿前到大门中间的石板路上，由北向南的三块石板叫做三音石。在皇穹宇门窗关闭而且附近没有障碍的情况下，站立于第一块石板上击掌，可听到回音一声；于第二块石板上击掌，可听到回音两声；于第三块石板上击掌，可听到回音三声。了解祭天文化单纯的参观，可能对古代帝王祭天仪式总是没有具体的概念。不要紧，设在祈年殿西配殿的祭天礼仪馆里详细介绍了中国祭天礼仪的演变过程，重点展示了清代祭天大典的礼仪情况，包括各种祭天礼器和祭天程序等，其中《清乾隆十三年大驾卤簿图》第一次展现了中国皇家最高仪仗的风貌，尤为精彩不可错过。而设在祈年殿东配殿的祭天乐舞馆则以编钟、编磬等清代中和韶乐的乐器实物，结合文字和图片，全面介绍了中和韶乐的历史沿革、乐舞制度、管理机构及祈谷大典时的演乐场面，使游人对祭天乐舞有直观和全面的了解。,image/0101e1200084e9sckDCFD_D_256_180.jpg
40,2023040,祈年殿,0,祈年殿位于北京天坛公园北部，也称为祈谷坛，是举行孟春祈谷大典的场所，始建于明永乐十八年（1420年），是天坛最早的建筑物。光绪十五年（1889年）毁于雷火，我们现在看到的祈年殿是后来按照原样修复的。祈年殿可以说是天坛的标志性建筑，只要看到它就能想到天坛，想到北京。祈年殿的祭坛为坛殿结合的圆形建筑，根据古代“屋下祭帝”的说法建立。祈年殿下部为坛，坛为三层，高5.6米；殿为圆形，直径32.7米，高38米，三重檐攒尖顶，上覆鎏金宝顶蓝瓦，层层收进，整个建筑美观、宏伟、大气。祈年殿内有28根金丝楠木大柱，柱子环转排列，里圈的四根寓意春夏秋冬四季，中间一圈12根寓意12个月，最外一圈12根寓意12时辰以及周天星宿。殿内梁枋施龙凤和玺彩画。除主要建筑祈年殿祭坛以外，坛边还有皇乾殿、东西配殿、祈年门、神厨、宰牲亭、长廊等，长廊南面的广场上有七星石，是嘉靖年间放置的镇石。,image/100d1f000001goqwdAA5D_D_256_180.jpg
41,2023041,圜丘,20,圜丘在天坛南半部，始建于嘉靖九年（1530年），又称祭天台、拜天台、祭台。圜丘坐北朝南，四周绕以红色宫墙，上饰绿色琉璃瓦，俗称“子墙”。圜丘是皇帝举行冬至祭天大典的场所，主要建筑有圜丘、皇穹宇及配殿、神厨、三库及宰牲亭，附属建筑有具服台、望灯等。主要建筑圜丘台呈圆形，象征“天园”，为三层建筑，高5.17米，每层四面出台阶各九级。每层周围都设有精雕细刻的汉白玉石栏杆。祭坛所用石料数目，都与“九”有关，三层之和为45丈，不但是九的倍数，还含有“九五之尊”的意思。,image/10041f000001gp8md42BC_D_256_180.jpg
42,2023042,回音壁,20,回音壁位于北京市天坛公园内，是皇穹宇的圆形围墙，高约3.72米，厚0.9米，周长204.728米。墙身用山东临清砖磨砖对缝，上覆蓝琉璃筒瓦顶。由于围墙的弧度十分规则，墙面极其光滑整齐，因此成为声波的良好反射体，声波可沿着墙面连续反射传播。如果两个人分别站在东、西配殿后，贴墙而立，一个人靠墙向北说话，声波就会沿着墙壁连续折射前进，传到一、二百米的另一端。两人一呼一应，一问一答，而且声音悠长，堪称奇趣。,image/100s1f000001gx7nr2BE8_D_256_180.jpg
43,2023043,智化寺,0,北京文博交流馆（智化寺）成立于1992年，位于北京禄米仓胡同智化寺内，是文博信息交流的窗口。智化寺兴建于正统九年（1444年），是北京现存的一座最完整的明代木结构建筑群，同时又是一座集造像、佛经、壁画、音乐等佛教艺术为一体的禅林净土。古刹整体建筑坐北朝南，由山门、钟楼、鼓楼、智化门、智化殿、藏殿、大智殿组成“伽蓝七堂”。中轴线上依次列有山门、智化门、智化殿、如来殿万佛阁、大悲堂等主体建筑。展馆内收藏了1500余件藏品，其中一幅大型壁画，长4.8米，高3.1米，画的是地藏菩萨说法相，是明代壁画的精品。藏殿内尚存“转轮藏”一具，是北京现存最古老的转轮藏。这里陈列了明代北京寺院展、明朝十六帝展、智化寺馆藏精品佛经展、智化寺馆藏精品佛像展、智化寺历史沿革展等展览。北京文博交流馆展出的展品不仅有实物，还有中国首批非物质文化遗产——京音乐。京音乐经常代表中国非物质文化遗产前往世界各国进行交流，被称为“中国古乐活化石”。,image/10041f000001gp9cc6EF8_D_256_180.jpg
44,2023044,史家胡同,0,史家胡同位于东城区东南部，东起朝阳门南小街，西至东四南大街，南与东、西罗圈胡同相通，北邻内务部街，属朝阳门街道办事处管辖。据传是以当地史姓大户而得名。史家胡同是条很有名气的胡同，也是如今京城里尚存的四十多个保留自元明以来老名称的胡同之一。胡同西口北侧有个二郎神庙，也称“狗神庙”。周边还邻近东岳庙、隆福寺、智化寺、清真寺、大慈延福宫等寺庙。曾居住者有章士钊、章含之、洪晃等。,image/100s1f000001gx5ow532F_D_256_180.jpg
45,2023045,史家胡同博物馆,0,史家胡同博物馆位于北京市东城区，是北京首家胡同博物馆。这是一个精致的院子，为两进院落，占地面积一千余平方米。院内参天的老柿子树荫遮蔽着灰砖落地的瓦房，小连廊上挂着两个鸟笼，让人仿佛进入了电视剧里清末民初某个大户人家。博物馆内设有八个展厅和一个多功能厅，八个展厅分别是史家历史展厅、人艺展厅、近代教育展厅、兰芷偕芳展厅、胡同名人展厅、时代记忆展厅、胡同声音展厅、怀旧生活展厅，用不同形式展示了史家胡同的历史文化和变迁。这个院子原是民国时期的才女凌叔华的嫁妆，当年曾有很多文人墨客在这个小院聚会。在正对大门的展厅中铺着许多旧地砖，这些都是上世纪三十年代的老物件。馆内展示了许多具有老北京特色的藏品，有上世纪二三十年代的聘文复印件、旧时家庭用的笸箩、公交票证等，有些还是附近居民捐赠的。馆内有两间房屋专门依五六十年代和七八十年代的北京家庭布置，展示着老北京的风貌。其中最具特色的便是胡同声音展厅，只要在多功能屏幕上选出所在的胡同，就会听到不同的声音，有叫卖声、自行车喇叭声等等，都是老北京人记忆里最熟悉的声音。这个博物馆藏在胡同里，算得上是最具老北京风情的博物馆了。,image/100i1f000001gp5628544_D_256_180.jpg
46,2023046,明城墙遗址公园,10,明城墙遗址公园位于北京崇文门大街旁，紧邻北京火车站，是一座以北京保存最完整的明代城墙为主体的城市公园。公园内有一条长约1公里多的明代城墙，围绕着城墙周围则有草坪绿地和树木花草等。很多游客在公园的绿地上晨练漫步，环境优美，登上城墙则可以看到一些明代古迹和简单的文物展览等。公园内现在游人较少，是喜欢清净的游客游览北京古迹的好地方。外围绿地是很多周围的市民会来晨练的地方，背靠着城墙处种植了很多树木花草，环境十分优美。其中最为著名的是城墙脚下的一圈梅花树，每到3月份左右，梅花背靠城墙盛开，十分漂亮，很多游客会来此摄影、写生。另外这里还有京奉铁路信号所、火车券洞等，可以看到古老的铁路和车站遗址，都可以简单参观一下。公园内的城墙是北京保存最完整的的明代城墙（其他的城墙已经不存），是北京最古老的标志之一。城墙共有约1.5公里，其中主要游玩的区域是位于东侧大约200米长的范围和北京东南角楼等，西侧是未经修整的城墙，上面已露出了夯土地基的黄土地，看起来原始古朴，仅可以简单参观。在东侧的城墙上，可以看到旗杆石、古火炮等明代古迹，还有八国联军侵占北京时在城墙上的刻字等，都很有历史价值，可以看看。东南角楼内，有一些古迹展览，其中有老火炮、城楼照片等，还有一些关于现代北京的摄影绘画等艺术展，都可以一一参观，了解北京城的历史与今天。,image/10021f000001gxcma1466_D_256_180.jpg
47,2023047,定陵,40,举世闻名的明十三陵，位于北京市昌平区境内天寿山南麓，自永乐七年（公元1409年）五月始作长陵，到明朝最后一帝崇祯藏入思陵止，其间230多年，这里先后修建了13座金壁辉煌的帝王陵墓、7座妃子墓、1座太监墓。共埋葬了13位皇帝、23位皇后、2位太子、30余名妃嫔、2位太监，是当今世界上保存完整、埋藏皇帝最多的墓葬群。明十三陵建筑雄伟，体系完整，历史悠久，具有较高的历史和文物价值。明定陵是万历皇帝的陵寝，地面建筑的总布局呈前方后圆形，含有中国古代哲学观念“天圆地方”的象征意义。定陵早在万历帝生前就开始营建，万历十二年（公元1584年）开工，历时6年方完成，耗银八百万两。陵墓建成时皇帝只有28岁，直到1620年才正式启用，该陵墓整整闲置达30年之久。定陵成为十三陵中最大的三座陵园之一。,image/100i1f000001gp4x1CB28_D_256_180.jpg
48,2023048,恭王府,40,恭王府位于北京西城区前海西街，是清代规模最大的一座王府，先后作为大贪官和珅、庆亲王永璘的宅邸，后因恭亲王奕訢居住而得名。恭王府历经了清王朝由鼎盛至衰亡的历史进程，故有“一座恭王府，半部清代史”的说法。恭王府是我国保存非常完整的王府建筑群，拥有各式建筑群落30多处，布局讲究，气派非凡。整体分为府邸和花园两部分，府邸在前（南部），花园在后（北部）。府邸府邸占地约3万平米，由严格的轴线贯穿着的多个四合院组成，分为中、东、西三路建筑，每路各有三个院落。中路：中路最主要的建筑是银安殿和嘉乐堂，殿堂屋顶采用绿琉璃瓦，显示了中路的威严气派，同时也是亲王身份的体现。东路：东路的前院正房是多福轩，和珅的儿子丰绅殷德，后来娶了乾隆皇帝的小女儿固伦和孝公主为妻，就居住于此，使这座豪宅一时成为了实际上的公主府。后进院落正房名为乐道堂，是当年恭亲王奕欣的起居处。西路：西路的院落较为小巧精致，主体建筑为葆光室和锡晋斋。建筑精品当属高大气派的锡晋斋，大厅内有雕饰精美的楠木隔段，是和珅仿紫禁城宁寿宫式样而建。花园花园位于府邸以北，又名萃锦园，占地28000余平米，有古建筑31处。当年恭亲王为修建花园，调集能工巧匠上百名，建成后，其富丽堂皇曾为京师百座王府之冠，是北京现存王府园林艺术的精华。全园以福字贯穿，主题清晰。园中的西洋门、御书“福”字碑和室内大戏楼并称恭王府“三绝”。,image/100l1f000001gqevx8C10_D_256_180.jpg
49,2023049,前门大街,0,前门大街位于北京市中心南侧，自古就是北京最著名的商业街。如今也有多家老字号餐馆、店铺，还有各地的小吃汇集，适合逛街购物、享用美食。另外街上建筑都很古老，搭配牌坊、老招牌、红灯笼等，很有老北京的味道。游玩路线正常游客游玩前门大街都是在步行街部分，即北起正阳门箭楼的外面，南至珠市口东大街为止的这一部分，长约800米左右，在这里步行游玩即可。另外，步行街上还有观光小火车可以乘坐，这种古老的小火车历史悠久，名叫铛铛车，全程几百米，票价约20元，适合带着小朋友前去乘坐。除了前门步行街外，步行街旁边的如大栅栏、鲜鱼口等胡同也都算作是前门大街这一个区域，一起步行游玩。品尝烤鸭、涮羊肉等传统美食游玩前门大街，首先比较重要的事情就是享用传统美食。步行街及周边胡同里有全聚德、便宜坊、东来顺、六必居等众多老字号的餐厅，可以吃到烤鸭、涮羊肉等多种传统美食，而且这些老字号属于全城统一价，不会比外面贵，相反更加正宗，所以一定要选一家好好尝尝。除了大餐厅外，街边还有很多小吃和糕点店铺，如马迭尔冰棍、北京老酸奶、稻香村、都一处等，不过一般都比外面贵一点，稍微尝试一下可以，若要采购回去做礼物，推荐去其他地方的分店购买。另外，街上还有哈根达斯、星巴克、肯德基等国外的咖啡馆、快餐店品牌可以选择。老建筑里感受京城韵味除了老字号餐馆之外，前门大街和附近的胡同里也有如瑞蚨祥、北京照相机总厂、中国冠帽文化博物馆等老字号店铺和老建筑，可以进入参观。另有各类的茶馆，里面往往有相声、评书等传统艺术表演，可以走进胡同一一游玩。在街上拿起相机，对着眼前的老建筑、老招牌、牌坊和红灯笼拍上几张照片，也都充满了京城韵味。,image/100l0b00000059uztA9E5_D_256_180.jpg
50,2023050,圆明园,25,圆明园是清代著名的皇家园林，由圆明园、长春园和绮春园三块区域组成，历史上无比富丽优美，有“万园之园”的美誉。1860年英法联军将主要建筑烧为灰烬，如今游客前来只能在残骸中凭吊，寻找当年辉煌的帝国身影。圆明园圆明园的园林造景多以水为主题，以水景取胜，既有广阔平静的湖面，又有狭窄湍急的溪流。圆明园主要由两大区域构成：福海景区、后湖景区。福海是园中最大的水面，取“福如东海”之意，是当时皇家御园的水上游乐中心。海的中央有三个以桥梁连在一起的大小不同的方形岛。沿福海四周是众多的小水面回环萦绕，配以叠石堆山、聚土成岗，形成近百处层层叠叠、山复水转的自然空间，宛若天成。后湖景区在福海西部，环绕后湖构筑有九个小岛，是全国疆域“九州”之象征。各岛的园景各有特色，又彼此相借成景。绮春园绮春园也称“万春园”，由竹园、含晖园、西爽村、以及春和苑的北半部组成，曾是清嘉庆帝长年园居的主要处所之一，道光之后，主要是作为太后太妃们的园居之地。园内各处小景点众多，是一个小型水景园的大集合。而今，绮春园是圆明园每年一届的荷花节主场地。园内水面上种植有大片的荷花，盛夏时节，荷花怒放，整个绮春园一片姹紫嫣红。划着游船，在荷叶间穿行，也是一种不错的体验。长春园长春园以大型水景为主体。当年的核心建筑含经堂建筑群规模宏大，其布局参照紫禁城宁寿宫，是乾隆皇帝退位后常居的住所。园区东北角建有狮子林，是仿照苏州狮子林而建。园区西北部建了一系列欧式园林建筑，即俗称的“西洋楼”，大家耳熟能详的“大水法”，即位于此。此外还有谐奇趣、线法桥、海晏堂、远瀛观、观水法、线法山和线法墙等十余个建筑和庭园，只不过现在仅剩一片残垣断壁，只能在废墟中遥想当年的盛况。圆明园西洋楼景区内的黄花阵是一处仿建欧式的长方形迷宫。当年宫女和太监们在此间嬉戏，皇帝与一干妃嫔坐于高台之上观赏，因宫女手持黄花扎制的宫灯，故称黄花阵。游园至此，一定要走一下这个迷宫，感受当年君民同乐的氛围。观看展览和纪录片1860年英法联军的一场劫掠，使得一代名园毁于一旦，当年的壮观场景不复存在。如果凭空想象力不能及，可以在长春园的“圆明园盛时全景模型展”处，在讲解员的讲解中感受当年的盛况。地址：长春园西洋楼遗址区东南、含经堂东北侧。此外，位于西洋楼遗址区域内的圆明园展览馆每天8:30-17:00会循环播放大型纪录片《圆明园》，有助于人们更直观地感受一代名园当年的盛况。 ,image/100b1f000001gson6DA78_D_256_180.jpg
51,2023051,大栅栏,0,大栅栏位于天安门西南侧，是北京著名的古老街市和繁华的商业闹市区，更是京城文化的缩影和精华。街区内的购物、餐饮、娱乐等店铺鳞次栉比，各家老字号分列其间，是娱乐逛街、品尝美食、感受北京文化的必选之地。大栅栏商业街：老字号聚集逛大栅栏街区，大栅栏商业街必然是首选。大栅栏商业街位于前门大街西侧，是前门商业圈的重要组成之一。作为一条有着将近600年历史的商业老街，大栅栏一直是老北京的商业繁华之地，街上有不少著名的老字号：经营中医药的同仁堂、经营布匹绸缎的瑞蚨祥、经营布鞋的内联升，以及经营酱菜的六必居等。除了商号，大栅栏还曾经是京城的娱乐中心，许多著名戏楼、茶馆、书场，以及北京历史上最早的电影院均落户于此。门框胡同：吃货不可错过大栅栏街区内美食老字号众多，如果你是个不折不扣的吃货，你可千万不要错过门框胡同。门框胡同位于大栅栏街道东北部，南北走向，南起大栅栏街，北至廊坊头条，与廊坊二条、三条交汇，是清末和民国时期京城有名的小吃街。而今的门框互通，“年糕王”、“豌豆宛”、“馅饼路”、“爆肚杨”、“豆腐脑白”、“奶酪魏”、“同益轩羊肉”、“褡裢火烧”等各种小吃定让你食指大动，关键是价格还不贵。延寿街：充满生活气息此外，真正的吃货也绝不会错过延寿街。延寿街是充满生活气息的：炸鸡、清真店羊杂牛杂、酱菜和副食，甚至是煎饼。步入延寿街就可以闻到那诱人的香气。食物都是店里现场制作，从店面的装修到整条街的气氛都可以用淳朴来形容。饱餐之后不妨到旁边的魁德社坐一坐，去看一场真正的“独角戏”，像真正地老北京人一样的生活吧。八大胡同：感受浓浓的京味儿如果你想感受深厚的京味文化和历史，八大胡同是你的最佳选择。八大胡同是指铁树斜街以南的八条胡同，依次是：百顺胡同、胭脂胡同、韩家潭、陕西巷、石头胡同、王广福斜街、朱家胡同、李纱帽胡同。八大胡同在清朝乾隆时期建立，徽班进京时，“四喜班”就居住在八大胡同地区，民国时期反袁护国义妓小凤仙曾在此建立“云吉班”。走在八大胡同，仍然可以感受到浓郁的历史气息。大栅栏区域的琉璃厂东街，也是文人墨客不可错过的地方。这里曾是元代烧制琉璃的窑厂。现如今，许多商家在街边摆起字画，成为街边画廊。琉璃厂东街也成为墨宝与古玩的聚集地。,image/100k1f000001gui7d6A08_D_256_180.jpg
52,2023052,正阳门,0,正阳门始建于明永乐十七年，原名丽正门。因其位于紫禁城的正前方，又有“前门”之称。正阳门是老北京“京师九门”之一，北京人亲切地称之为“前门楼子”，它也是北京城内唯一保存较完整的老城门。正阳门包括城楼、箭楼和瓮城三个部分。瓮城现已被拆除，城楼与箭楼分隔在前门大街的两边。靠近天安门广场的是城楼，登上城楼，可以在各层展厅中，了解北京的历史及风土人情。正阳门箭楼是北京最高大的箭楼，楼下的城洞以前只能走皇家车马，现在游人可以从这儿走向前门大街。1949年2月3日，中国人民解放军就曾在此举行盛大的入城式。,image/100d1f000001gos5o9738_D_256_180.jpg
53,2023053,世贸天阶,0,世贸天阶位于迎宾国道东大桥路的东侧，坐镇北京CBD西区门户，已被朝阳区政府定为政府重点工作项目，并成为CBD的旗舰商业。世贸天阶定位为“结合美食、娱乐、空间艺术、时尚信息橱窗以满足看、听、嗅、味、触的全感官之旅的休闲购物场所”，为CBD内的中高收入的白领提供流行时尚零售业态及商业服务设施，集6星级Night Club异域特色主题餐厅、家居生活、Spa、美食广场、品牌旗舰店等于一体。世贸天阶由南北两翼商业廊和两座写字楼组成，同时拥有阶梯广场等户外场所。商业廊为全石材建筑，风格现代而又蕴含古雅醇厚的内涵，它的上空是亚洲首座、全球第三大规模的电子梦幻天幕。天幕长250米，宽30米，总耗资2.5亿元，由曾获奥斯卡奖和四次艾美奖的好莱坞舞台大师JeremyRailton担纲设计。从技术角度讲，世贸天阶天幕是全世界的第一。天幕整播电影、足球赛、春晚等，同时可以网络互动，求婚表白等。,image/100p1f000001gpf7s9F6B_D_256_180.jpg
54,2023054,中央广播电视塔,90,中央广播电视塔位于北京市海淀区西三环中路西侧，紧邻玉渊潭公园，是北京的第一高塔，也是北京传统的地标建筑。这里可以在外拍照，也可以登塔观光、享用旋转餐厅美食，还可以参观电视发展展示等，值得前来一游。电视塔的建筑是中式的灰色混凝土外表，中间有一座宫灯形的塔楼。整个塔高几百米，远远便可以看到，十分壮观。每到夜晚灯光亮起时，整个电视塔好像一颗巨大的灯笼悬挂在夜空中，在外拍照就很漂亮。俯瞰北京城市美景购票后进入塔内，有三处可以观光。 首先乘坐快速电梯来到位于238米的环形露天观光台，可以俯瞰北京的城市美景，视野非常开阔。在此拍照也十分不错，尤其夜晚时，更是拍摄北京夜景的绝佳之地。观光台处还有免费的望远镜，天气好时可以远望到鸟巢和水立方等建筑，不过人多时需要排队观看。另外还有专门的望远镜可以租用，价格约为30元每支不限时。参观展览第二个景点是225米处的电视文化大厅，通过照片展示了中国电视的发展历史。第三个景点是位于219米处的首都印象展厅，通过雕塑等展示北京的标志印象。这两个展厅内都有免费的讲解可以帮助游客了解展览背后的故事，可以简单参观一下。如果想要专门请导游全程讲解，则需外付费，讲解全程每次100元。旋转餐厅除了这三处外，塔内还有一座旋转餐厅，餐厅为自助式，可以一边欣赏美丽城市风景，一边享用美食，非常小资浪漫。另外，塔内还设置了很多与游客互动的小游戏，可以赠送一些纪念品等，让人觉得十分有趣。,image/100e1f000001gt1z96C8F_D_256_180.jpg
55,2023055,什刹海酒吧街,0,什刹海酒吧街是北京最具文艺气息的酒吧聚集地，酒吧或在树影婆娑的什刹海边，或在老北京风情的胡同四合院内。相比工体、三里屯酒吧街等地，这里的酒吧更显安静，很多清吧、音乐吧里经常有驻唱歌手，唱得也很不错。沿湖酒吧什刹海附近沿湖的酒吧主要分布在三个部分，分别是荷花市场及前海部分、银淀桥附近，还有后海部分。消费的价格一般是前海较贵，银淀桥次之，后海较便宜。酒吧的规模也与价格成正比。酒吧大多是古式建筑，湖边环境十分优雅，有些酒吧还会沿着湖边的马路旁摆上桌椅，夏夜时在外饮酒聊天，非常惬意。不过由于近年来的火爆，酒吧泛滥，所以服务和种类也开始良莠不齐，在街上拼命拉客和低俗表演等扫兴情况也常会出现，需要选择适合自己的酒吧前往。其中，火木酒吧、甲丁坊、天与地等酒吧以乐队演出颇受欢迎，可以去试试。胡同酒吧相比沿湖酒吧的泛滥和喧闹，什刹海附近胡同里的酒吧则显得更有品质。在什刹海西侧的几条胡同里，都有很不错的特色酒吧。酒吧大多都在传统四合院内，虽然没有沿湖的景观，但是环境安静优雅，有各自的主题和特点。有些环境非常舒服，有些十分小资，有些会有很不错的驻唱乐队和歌手，近年来红起来的一批民谣音乐人中不少都曾在此唱过歌。如果不去酒吧，晚上只过来逛逛街也是不错的选择，夜晚时站在银淀桥上，两边的湖边树影婆娑，岸上灯红酒绿，构成一幅美丽的城市夜景，适合拍照摄影。,image/0106b12000723dz203114_D_256_180.jpg
56,2023056,“嘻哈包袱铺”相声团体,0,"""嘻哈包袱铺”是一个相声团体，由30多人组成，平均年龄24岁，几乎清一色是“80后”男生。掌柜的叫高晓攀，1985年的，最小的尤宪超是1989年的，唯一一对中年演员自称为“1880后”。“嘻哈包袱铺”已在京城相声界雄霸一方，并扶摇直上，正月十五杀到湖南卫视元宵晚会，试水南方市场。嘻哈包袱铺成立于2008年5月16日，2008年12月5日嘻哈包袱铺有27个成员，其中1/3都是专职相声演员。这个相声团体的特色是年轻、流行。成员年龄多为80后，从18岁至35岁不等。嘻哈包袱铺是一个以幽默为主的娱乐机构，全力打造幽默艺术形式，反正闲着也是闲着，乐呗！嘻哈包袱铺与2008年底迅速蹿红，在豆瓣网等视频网站其表演的相声视频点击率飙升。2009年09年11月2日在朝阳公园东门处新开了一家剧场。",image/100e1f000001gsz039514_D_256_180.jpg
57,2023057,南山滑雪场,0,,
58,2023058,银锭桥,0,银锭桥位于前海和后海交接处，是一座南北向的单孔石拱桥。小桥虽不起眼，却是昔日燕京八景“银锭观山”的主角。过去站在桥上，可以眺望西山落日，而今都变成了高楼。这里也是往来恭王府、火神庙和荷花市场等地的“中转站”，终日桥上都站满了游客。过桥向西进入后海北沿，晚上可以随意挑一家沿海的酒吧，感受北京夜生活的魅力。,image/100g1f000001gqy7f4B02_D_256_180.jpg
59,2023059,荷花市场,0,,image/0106p120008bwd4gf703C_D_256_180.jpg
60,2023060,南锣鼓巷,0,南锣鼓巷地处北京的市中心，是一条集小资情调和老北京韵味为一体的胡同，也是北京的时尚地标之一。这里汇集了很多文艺的特色小店，还有种类众多的小吃，年轻人尤其是文艺青年，往往会把这里当做游玩北京的必选去处。美食推荐南锣鼓巷的美食比较出名有文宇奶酪店（南锣鼓巷49号），原味奶酪、双皮奶和酸梅汤是它的特色，永远排长队。过客（南锣鼓巷108号）和咂摸（南锣鼓巷106号）都有创意十足的风味披萨，过客的羊肉串披萨，咂摸的宫保鸡丁披萨、北京烤鸭披萨都很棒。这儿没玉米汁儿（南锣鼓巷145号）卖的偏偏就是浓浓的玉米汁。特色商店吃完自然要逛逛特色小店消化消化。创可贴8（南锣鼓巷61号）是必逛的，老板是电视节目《职来职往》里幽默风趣的英国人江森海，店中出售印着搪瓷红脸盆、老铁皮玩具等代表老北京市井文化图案的T恤。有些店光看名字就觉得新奇有趣，比如卖衣服的叫肚脐眼（南锣鼓巷53号），把店名拍下来分享给朋友看看颇具趣味。老胡同里的古建筑拐入主街两旁的胡同里，游人少了许多，一座座旧宅诉说着着老北京的历史。这里有清代的僧格林沁王府；末代皇后婉容故居；仿江南园林建筑风格的可园，可惜的是大多数建筑不能进去参观，只能在外面看看。目前对外开放的有齐白石旧居纪念馆（雨儿胡同）、茅盾故居（后圆恩寺胡同13号）等。另外，中央戏剧学院（东棉花胡同39号）也坐落在南锣鼓巷。,image/100g1f000001gqxbtA231_D_256_180.jpg
61,2023061,明十三陵,100,"明十三陵是明朝十三位皇帝的陵墓总称，位于北京西北郊,是全国现存规模最大、帝后陵寝最多皇陵建筑群之一。陵区群山环抱，陵前有河水蜿蜒，山清水秀风景殊胜。来此可以参观建筑、风景，也能了解古代皇帝的丧葬规格。明十三陵是个统一的整体，而各陵又自成一体，每座陵墓分别建于一座山前，陵墓规格大同小异。陵与陵之间距离少至半公里，多至八公里。除思陵偏在西南一隅外，其余各陵均呈扇形分列于长陵左右。十三陵中目前仅开放有“长陵”、“定陵”、“昭陵”和“神路”。神路神路位于十三陵南端，是通往十三陵区的通道，总长约7公里，也是明十三陵的第一个景点，由石牌坊，大红门，碑亭，石像生，龙凤门组成。神路的最南端是石牌坊，它是我国现存最大、最早的石枋建筑。石像生位于从碑亭北的两根六角形的石柱起，至龙凤门止的千米神道两旁，24只石兽和12个石人整齐地排列着，造型生动，雕刻精细，为我国古代陵园中罕见的精美石雕，也是神路最大的看点。长陵长陵位于天寿山主峰南麓，是明朝第三位皇帝成祖文皇帝朱棣（年号永乐）和皇后徐氏的合葬陵寝。在十三陵中建筑规模最大，营建时间最早，地面建筑也保存得最为完好。它是十三陵中的祖陵，也是陵区内最主要的旅游点之一。定陵定陵坐落在大峪山下，位于长陵西南方，是明代第十三位皇帝神宗显皇帝朱翊钧（年号万历）的陵墓，同时还葬有他的两个皇后。主要建筑有祾恩门、祾恩殿、宝城、明楼和地下宫殿等。它是十三陵中唯一一座被发掘了的陵墓。其地宫可供游人参观。昭陵昭陵位于大峪山东麓，是明朝第十二代皇帝穆宗庄皇帝朱载垕（年号隆庆）及其三位皇后的合葬陵寝。现存有完整的祾恩门、祾恩殿及其东西配殿、方城、明楼、宝顶等。昭陵是十三陵中第一座大规模修葺复原的陵园。",image/100m1f000001gznjj0C53_D_256_180.jpg
62,2023062,三里屯,0,三里屯位于朝阳区中西部，因距北京内城三里而得名。作为地片名，泛指左家庄、朝外大街、呼家楼、麦子店合围地域。建国后三里屯地区开始建起使馆区，之后逐渐发展成为驻华外交人员聚居、购物和举办外事活动的重要社区。如今的三里屯已经成为北京时尚潮流生活的地标。这里著名的酒吧街和夜店，是北京年轻人夜晚娱乐的主要目的地。逐渐兴建起来的购物中心和潮流名品店更让这里成为引领京城时尚的先锋地带。,image/100w1f000001gwak21BD3_D_256_180.jpg
63,2023063,天安门城楼,0,天安门城楼位于天安门广场北端，是北京和伟大祖国的象征，也是每个来北京的游客都不可错过的地方。登楼俯瞰在天安门广场上，远远便可看到屹立的天安门城楼。登上城楼，俯瞰整个天安门广场和川流不息的长安街，视野非常好。在此拍照留念，有种十分奇妙的穿越感和民族自豪感。城楼内饰古色古香，可以参观当年的会客厅，还有图文展览，可以了解天安门各时期的沿革和曾在此举行的重要活动。游览路线参考由于来此参观的游人非常多，城楼上常常限流。游人从一侧上楼，一侧下楼，便可完成参观。游完城楼，天安门广场上还有人民英雄纪念碑、人民大会堂、中国国家博物馆等景点，都十分值得一看，可一并游览。穿过天安门城楼沿中轴线继续往北，还可购票进入故宫参观。辉煌夜景另外值得一提的是，天安门城楼的夜景也十分好看，华灯初上时，城楼亮起景观灯，和天安门广场上的其他建筑交相辉映，显得格外宏伟壮观。,image/100210000000pq1jg51E7_D_256_180.jpg
